date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-06-12,20,9,0.0,14.5,5,2,03:19 AM,08:57 PM,03:45 AM,08:30 PM,9,13,14,13,18,23,72,0.0,1016,20,9,278,12,birmingham
2010-06-13,18,5,0.0,12.9,3,8,04:25 AM,09:43 PM,03:45 AM,08:31 PM,8,12,12,12,13,48,80,4.6,1014,18,10,254,8,birmingham
2010-06-14,16,10,0.0,10.5,3,15,05:44 AM,10:17 PM,03:44 AM,08:31 PM,10,11,12,11,24,81,83,1.0,1018,16,7,28,16,birmingham
2010-06-15,18,6,0.0,14.5,4,22,07:10 AM,10:43 PM,03:44 AM,08:32 PM,7,12,13,12,16,9,72,0.0,1028,18,9,40,11,birmingham
2010-06-16,20,6,0.0,14.5,5,29,08:37 AM,11:04 PM,03:44 AM,08:32 PM,8,13,14,13,12,6,70,0.0,1027,20,10,58,8,birmingham
2010-06-17,22,7,0.0,14.5,5,35,10:03 AM,11:22 PM,03:44 AM,08:33 PM,9,15,16,15,13,0,69,0.0,1023,22,10,51,9,birmingham
2010-06-18,17,8,0.0,12.9,3,42,11:28 AM,11:38 PM,03:44 AM,08:33 PM,11,13,13,13,12,46,89,1.9,1021,17,7,112,8,birmingham
2010-06-19,15,7,0.0,14.5,4,49,12:50 PM,11:55 PM,03:44 AM,08:33 PM,5,10,11,10,17,34,72,0.1,1019,15,9,16,12,birmingham
2010-06-20,19,8,0.0,14.5,5,56,02:12 PM,No moonset,03:44 AM,08:34 PM,7,13,14,13,12,21,65,0.0,1021,19,10,347,8,birmingham
2010-06-21,23,8,0.0,14.5,5,63,03:34 PM,12:13 AM,03:45 AM,08:34 PM,10,16,17,16,9,24,68,0.0,1023,23,10,282,6,birmingham
2010-06-22,23,14,0.0,14.5,6,69,04:53 PM,12:35 AM,03:45 AM,08:34 PM,11,18,19,18,12,9,66,0.0,1023,23,10,260,8,birmingham
2010-06-23,23,12,0.0,14.5,5,76,06:08 PM,01:04 AM,03:45 AM,08:34 PM,12,17,18,17,12,9,71,0.0,1021,23,8,249,8,birmingham
2010-06-24,20,12,0.0,12.1,4,83,07:14 PM,01:41 AM,03:45 AM,08:34 PM,12,17,17,17,15,63,76,0.0,1019,20,9,274,10,birmingham
2010-06-25,25,10,0.0,14.5,6,90,08:07 PM,02:28 AM,03:46 AM,08:34 PM,12,18,19,18,9,4,69,0.0,1018,25,9,173,6,birmingham
2010-06-26,25,14,0.0,13.7,5,96,08:47 PM,03:27 AM,03:46 AM,08:34 PM,15,19,20,19,14,45,78,1.3,1017,25,6,148,9,birmingham
2010-06-27,25,13,0.0,14.5,6,97,09:18 PM,04:33 AM,03:47 AM,08:34 PM,14,21,21,20,14,24,72,1.1,1017,25,9,232,9,birmingham
2010-06-28,24,12,0.0,14.5,4,90,09:41 PM,05:44 AM,03:47 AM,08:34 PM,12,17,17,17,16,23,74,0.2,1020,24,8,237,10,birmingham
2010-06-29,23,15,0.0,12.9,5,83,09:59 PM,06:55 AM,03:48 AM,08:34 PM,14,19,20,19,20,47,73,2.2,1018,23,10,268,14,birmingham
2010-06-30,24,11,0.0,14.5,6,77,10:14 PM,08:05 AM,03:48 AM,08:33 PM,12,18,19,18,11,23,68,0.0,1018,24,10,227,7,birmingham
2010-07-01,22,13,0.0,12.9,4,70,10:28 PM,09:14 AM,03:49 AM,08:33 PM,13,18,19,18,24,48,73,0.0,1011,22,8,194,16,birmingham
2010-07-02,23,15,0.0,13.7,4,63,10:41 PM,10:22 AM,03:50 AM,08:33 PM,12,19,19,19,21,45,67,0.8,1010,23,10,218,14,birmingham
2010-07-03,21,11,0.0,13.7,4,56,10:55 PM,11:31 AM,03:51 AM,08:32 PM,10,17,17,17,15,36,69,0.0,1018,21,9,243,11,birmingham
2010-07-04,20,11,0.0,12.1,4,49,11:10 PM,12:41 PM,03:51 AM,08:32 PM,11,15,16,15,26,49,77,0.3,1018,20,9,220,17,birmingham
2010-07-05,19,11,0.0,13.7,4,43,11:28 PM,01:53 PM,03:52 AM,08:31 PM,9,15,15,15,18,46,69,0.0,1021,19,9,290,12,birmingham
2010-07-06,20,9,0.0,13.7,4,36,11:51 PM,03:08 PM,03:53 AM,08:31 PM,9,15,15,15,19,47,70,0.1,1024,20,9,235,12,birmingham
2010-07-07,20,14,0.0,10.5,4,29,No moonrise,04:23 PM,03:54 AM,08:30 PM,14,17,17,17,26,85,86,3.5,1017,20,10,209,17,birmingham
2010-07-08,22,13,0.0,13.7,4,22,12:21 AM,05:36 PM,03:55 AM,08:29 PM,11,16,17,16,13,63,74,0.2,1017,22,10,236,9,birmingham
2010-07-09,25,14,0.0,14.5,6,16,01:04 AM,06:41 PM,03:56 AM,08:29 PM,14,19,20,19,15,28,72,0.0,1016,25,10,234,11,birmingham
2010-07-10,24,16,0.0,13.7,5,9,02:03 AM,07:35 PM,03:57 AM,08:28 PM,15,20,20,20,20,50,73,0.0,1016,24,9,203,14,birmingham
2010-07-11,20,16,0.0,13.7,4,2,03:17 AM,08:15 PM,03:58 AM,08:27 PM,10,18,18,18,22,44,64,0.0,1013,20,10,220,15,birmingham
2010-07-12,16,12,0.0,10.4,3,5,04:42 AM,08:45 PM,03:59 AM,08:26 PM,11,13,14,13,15,90,84,4.0,1013,16,7,28,10,birmingham
2010-07-13,17,11,0.0,10.2,3,12,06:12 AM,09:08 PM,04:00 AM,08:25 PM,12,13,14,13,18,98,90,1.1,1009,17,5,84,12,birmingham
2010-07-14,19,13,0.0,11.9,4,18,07:42 AM,09:28 PM,04:01 AM,08:24 PM,14,15,16,15,25,60,90,5.8,1001,19,10,160,16,birmingham
2010-07-15,17,13,0.0,11.0,4,25,09:09 AM,09:45 PM,04:03 AM,08:23 PM,13,14,15,14,35,86,87,7.0,999,17,10,195,22,birmingham
2010-07-16,18,12,0.0,11.0,4,32,10:35 AM,10:02 PM,04:04 AM,08:22 PM,12,14,15,14,32,72,83,6.6,1005,18,8,210,21,birmingham
2010-07-17,17,10,0.0,12.7,4,39,11:59 AM,10:20 PM,04:05 AM,08:21 PM,10,13,14,13,22,52,77,2.9,1017,17,9,247,15,birmingham
2010-07-18,20,10,0.0,10.1,4,45,01:22 PM,10:41 PM,04:06 AM,08:20 PM,12,14,15,14,28,73,84,2.1,1022,20,9,203,18,birmingham
2010-07-19,25,14,0.0,12.7,5,52,02:42 PM,11:07 PM,04:08 AM,08:19 PM,13,18,19,18,22,45,72,2.8,1019,25,10,203,15,birmingham
2010-07-20,22,14,0.0,11.8,4,59,03:59 PM,11:41 PM,04:09 AM,08:17 PM,15,17,18,17,18,70,86,15.2,1010,22,7,197,11,birmingham
2010-07-21,20,14,0.0,14.5,4,66,05:07 PM,No moonset,04:10 AM,08:16 PM,12,16,17,16,16,43,77,1.1,1005,20,10,212,12,birmingham
2010-07-22,20,11,0.0,12.7,4,72,06:03 PM,12:24 AM,04:12 AM,08:15 PM,13,15,15,15,14,58,86,4.3,1011,20,8,112,9,birmingham
2010-07-23,18,9,0.0,10.9,4,79,06:47 PM,01:19 AM,04:13 AM,08:13 PM,11,14,15,14,8,77,79,0.0,1020,18,8,190,5,birmingham
2010-07-24,20,10,0.0,11.8,4,86,07:21 PM,02:22 AM,04:15 AM,08:12 PM,12,15,15,15,12,65,83,1.3,1021,20,7,234,8,birmingham
2010-07-25,21,15,0.0,10.9,4,93,07:46 PM,03:31 AM,04:16 AM,08:11 PM,14,18,18,18,16,71,82,0.0,1017,21,7,289,12,birmingham
2010-07-26,19,15,0.0,9.9,4,100,08:06 PM,04:42 AM,04:18 AM,08:09 PM,16,17,17,17,14,86,92,2.5,1016,19,4,303,9,birmingham
2010-07-27,21,16,0.0,11.8,4,94,08:22 PM,05:52 AM,04:19 AM,08:08 PM,16,18,18,18,16,63,88,1.1,1016,21,7,267,10,birmingham
2010-07-28,16,12,0.0,11.7,4,87,08:36 PM,07:02 AM,04:21 AM,08:06 PM,12,14,14,14,18,60,84,1.5,1017,16,7,290,12,birmingham
2010-07-29,17,11,0.0,10.8,4,80,08:49 PM,08:10 AM,04:22 AM,08:04 PM,11,13,14,13,16,62,84,0.8,1016,17,9,308,11,birmingham
2010-07-30,20,10,0.0,10.8,4,73,09:02 PM,09:19 AM,04:24 AM,08:03 PM,12,15,15,15,17,86,83,0.2,1014,20,7,236,11,birmingham
2010-07-31,19,14,0.0,10.8,4,67,09:17 PM,10:27 AM,04:25 AM,08:01 PM,14,16,17,16,15,77,85,1.1,1010,19,5,257,10,birmingham
2010-08-01,18,11,0.0,13.6,4,60,09:33 PM,11:38 AM,04:27 AM,08:00 PM,12,15,15,15,13,53,80,0.5,1012,18,6,283,9,birmingham
2010-08-02,19,11,0.0,12.5,4,53,09:53 PM,12:49 PM,04:28 AM,07:58 PM,11,14,15,14,15,61,80,0.3,1017,19,6,314,10,birmingham
2010-08-03,19,9,0.0,11.5,4,46,10:19 PM,02:03 PM,04:30 AM,07:56 PM,12,15,15,15,14,63,82,0.6,1015,19,8,256,9,birmingham
2010-08-04,17,12,0.0,10.5,3,39,10:56 PM,03:16 PM,04:31 AM,07:54 PM,11,13,14,13,18,73,85,4.4,1008,17,8,287,13,birmingham
2010-08-05,17,10,0.0,13.5,4,33,11:45 PM,04:23 PM,04:33 AM,07:53 PM,9,13,14,13,19,55,78,0.6,1012,17,9,283,13,birmingham
2010-08-06,18,10,0.0,9.5,4,26,No moonrise,05:22 PM,04:35 AM,07:51 PM,13,13,14,13,22,94,94,2.2,1012,18,4,204,14,birmingham
2010-08-07,20,13,0.0,11.5,4,19,12:50 AM,06:07 PM,04:36 AM,07:49 PM,14,15,16,15,15,68,89,1.3,1014,20,8,258,10,birmingham
2010-08-08,21,12,0.0,10.4,4,12,02:10 AM,06:42 PM,04:38 AM,07:47 PM,13,16,17,16,10,81,81,0.3,1020,21,7,282,6,birmingham
2010-08-09,20,11,0.0,12.5,4,6,03:38 AM,07:09 PM,04:40 AM,07:45 PM,12,15,15,15,20,45,83,1.1,1014,20,8,226,13,birmingham
2010-08-10,20,14,0.0,11.4,4,1,05:09 AM,07:31 PM,04:41 AM,07:43 PM,12,15,16,15,18,60,80,0.4,1009,20,7,242,12,birmingham
2010-08-11,19,10,0.0,14.5,4,8,06:39 AM,07:50 PM,04:43 AM,07:41 PM,10,14,14,14,17,38,77,0.7,1013,19,7,282,11,birmingham
2010-08-12,18,11,0.0,11.4,4,15,08:09 AM,08:07 PM,04:45 AM,07:39 PM,11,13,14,13,19,63,83,1.9,1016,18,6,292,13,birmingham
2010-08-13,14,11,0.0,9.3,3,21,09:37 AM,08:25 PM,04:46 AM,07:37 PM,11,11,12,11,24,85,93,4.6,1018,14,9,319,15,birmingham
2010-08-14,18,11,0.0,11.4,4,28,11:03 AM,08:46 PM,04:48 AM,07:35 PM,12,13,14,13,23,65,87,9.9,1018,18,8,190,14,birmingham
2010-08-15,22,11,0.0,11.4,4,35,12:27 PM,09:11 PM,04:50 AM,07:33 PM,12,16,17,16,16,69,80,0.1,1022,22,6,100,10,birmingham
2010-08-16,22,12,0.0,12.4,4,42,01:47 PM,09:43 PM,04:51 AM,07:31 PM,11,16,16,16,18,56,76,0.0,1018,22,6,319,12,birmingham
2010-08-17,20,13,0.0,10.3,4,49,02:58 PM,10:23 PM,04:53 AM,07:29 PM,13,15,16,15,16,72,83,3.8,1010,20,9,268,11,birmingham
2010-08-18,18,9,0.0,12.4,4,55,03:59 PM,11:14 PM,04:55 AM,07:27 PM,10,13,14,13,18,56,79,1.6,1007,18,7,258,11,birmingham
2010-08-19,20,10,0.0,12.4,4,62,04:47 PM,No moonset,04:56 AM,07:25 PM,11,13,14,13,22,78,85,5.3,1010,20,4,198,14,birmingham
2010-08-20,20,14,0.0,9.2,4,69,05:24 PM,12:14 AM,04:58 AM,07:23 PM,16,17,17,17,30,96,93,4.2,1011,20,10,190,20,birmingham
2010-08-21,20,16,0.0,8.9,4,76,05:51 PM,01:22 AM,05:00 AM,07:21 PM,17,18,18,18,17,91,94,8.9,1016,20,8,229,11,birmingham
2010-08-22,21,13,0.0,13.4,4,82,06:12 PM,02:31 AM,05:01 AM,07:18 PM,13,17,17,17,11,55,80,0.0,1013,21,6,236,8,birmingham
2010-08-23,17,11,0.0,13.4,4,89,06:29 PM,03:42 AM,05:03 AM,07:16 PM,13,14,15,14,20,55,90,15.0,999,17,9,207,13,birmingham
2010-08-24,17,9,0.0,9.9,3,96,06:44 PM,04:51 AM,05:05 AM,07:14 PM,10,11,13,11,30,62,83,1.7,1007,17,9,248,19,birmingham
2010-08-25,17,10,0.0,12.2,3,97,06:58 PM,06:00 AM,05:06 AM,07:12 PM,11,12,13,12,13,80,89,1.9,1012,17,4,183,8,birmingham
2010-08-26,13,11,0.0,8.8,3,90,07:11 PM,07:08 AM,05:08 AM,07:10 PM,11,10,12,10,24,98,96,7.8,1006,13,5,40,16,birmingham
2010-08-27,18,9,0.0,14.0,4,84,07:25 PM,08:16 AM,05:10 AM,07:07 PM,9,12,13,12,18,27,81,1.0,1012,18,9,169,12,birmingham
2010-08-28,17,8,0.0,12.2,3,77,07:41 PM,09:26 AM,05:12 AM,07:05 PM,9,11,12,11,22,73,84,1.3,1019,17,6,285,14,birmingham
2010-08-29,15,10,0.0,11.0,3,70,07:59 PM,10:36 AM,05:13 AM,07:03 PM,9,10,12,10,28,49,84,1.7,1017,15,9,290,18,birmingham
2010-08-30,17,7,0.0,13.3,3,63,08:23 PM,11:48 AM,05:15 AM,07:00 PM,9,11,12,11,14,15,79,0.2,1025,17,9,182,9,birmingham
2010-08-31,20,7,0.0,13.3,4,57,08:54 PM,01:00 PM,05:17 AM,06:58 PM,10,14,14,14,10,28,79,0.0,1025,20,7,172,6,birmingham
2010-09-01,20,9,0.0,13.4,5,50,09:37 PM,02:08 PM,05:18 AM,06:56 PM,9,14,14,14,8,15,75,0.0,1022,20,10,156,4,birmingham
2010-09-02,20,10,0.0,13.3,4,43,10:33 PM,03:09 PM,05:20 AM,06:53 PM,11,15,15,15,11,21,78,0.0,1021,20,8,104,7,birmingham
2010-09-03,20,10,0.0,13.3,4,36,11:44 PM,03:58 PM,05:22 AM,06:51 PM,11,14,15,14,14,48,82,0.0,1022,20,6,109,8,birmingham
2010-09-04,20,10,0.0,12.0,4,30,No moonrise,04:37 PM,05:23 AM,06:49 PM,11,14,15,14,17,68,83,0.0,1020,20,6,125,10,birmingham
2010-09-05,15,11,0.0,9.5,3,23,01:06 AM,05:07 PM,05:25 AM,06:46 PM,10,12,13,12,23,55,83,0.3,1018,15,7,116,14,birmingham
2010-09-06,18,11,0.0,13.2,4,16,02:34 AM,05:32 PM,05:27 AM,06:44 PM,10,13,14,13,32,60,74,7.3,1007,18,10,113,21,birmingham
2010-09-07,18,12,0.0,10.7,4,9,04:04 AM,05:52 PM,05:28 AM,06:42 PM,12,13,14,13,15,75,87,11.6,999,18,9,174,11,birmingham
2010-09-08,20,11,0.0,12.0,4,2,05:34 AM,06:10 PM,05:30 AM,06:39 PM,11,15,15,15,9,58,82,0.1,1003,20,6,176,5,birmingham
2010-09-09,19,10,0.0,13.1,4,4,07:04 AM,06:29 PM,05:32 AM,06:37 PM,12,14,14,14,15,54,87,2.8,1013,19,5,265,9,birmingham
2010-09-10,18,12,0.0,8.1,4,11,08:33 AM,06:49 PM,05:33 AM,06:35 PM,14,14,15,14,24,97,97,6.1,1015,18,4,191,15,birmingham
2010-09-11,18,12,0.0,11.9,4,18,10:01 AM,07:13 PM,05:35 AM,06:32 PM,14,15,16,15,23,58,90,10.2,1012,18,9,220,15,birmingham
2010-09-12,17,9,0.0,12.9,3,25,11:26 AM,07:43 PM,05:37 AM,06:30 PM,10,12,13,12,19,56,84,0.6,1022,17,6,289,12,birmingham
2010-09-13,16,9,0.0,8.1,3,31,12:43 PM,08:21 PM,05:38 AM,06:27 PM,12,13,13,13,24,90,91,0.4,1023,16,6,224,15,birmingham
2010-09-14,17,11,0.0,10.6,4,38,01:50 PM,09:10 PM,05:40 AM,06:25 PM,13,14,15,14,29,70,91,3.9,1014,17,8,241,18,birmingham
2010-09-15,14,8,0.0,9.3,3,45,02:43 PM,10:08 PM,05:42 AM,06:23 PM,9,9,11,9,29,55,86,1.3,1010,14,8,255,17,birmingham
2010-09-16,15,9,0.0,11.9,3,52,03:24 PM,11:13 PM,05:43 AM,06:20 PM,9,10,12,10,24,53,84,0.5,1011,15,10,285,16,birmingham
2010-09-17,14,7,0.0,12.7,4,59,03:54 PM,No moonset,05:45 AM,06:18 PM,6,8,10,8,22,27,80,0.2,1017,14,10,298,13,birmingham
2010-09-18,15,6,0.0,12.7,3,65,04:17 PM,12:22 AM,05:47 AM,06:16 PM,7,9,10,9,18,67,84,1.9,1019,15,5,266,11,birmingham
2010-09-19,15,10,0.0,9.2,3,72,04:36 PM,01:32 AM,05:48 AM,06:13 PM,11,11,13,11,26,86,92,3.2,1013,15,6,213,17,birmingham
2010-09-20,19,12,0.0,10.5,4,79,04:52 PM,02:41 AM,05:50 AM,06:11 PM,12,14,15,14,22,77,88,1.0,1012,19,8,239,14,birmingham
2010-09-21,19,10,0.0,11.8,4,86,05:06 PM,03:50 AM,05:52 AM,06:09 PM,11,14,14,14,14,62,84,0.0,1018,19,6,197,8,birmingham
2010-09-22,20,10,0.0,11.8,4,92,05:20 PM,04:58 AM,05:53 AM,06:06 PM,12,14,15,14,20,67,86,0.2,1015,20,5,186,12,birmingham
2010-09-23,17,11,0.0,10.5,4,99,05:34 PM,06:06 AM,05:55 AM,06:04 PM,13,14,14,14,20,71,91,7.7,1005,17,8,209,13,birmingham
2010-09-24,11,7,0.0,9.1,3,94,05:49 PM,07:16 AM,05:56 AM,06:02 PM,8,8,10,8,23,69,86,2.5,1008,11,8,342,15,birmingham
2010-09-25,12,4,0.0,11.6,2,87,06:07 PM,08:26 AM,05:58 AM,05:59 PM,4,5,8,5,22,5,79,0.0,1018,12,9,333,14,birmingham
2010-09-26,13,4,0.0,8.7,2,81,06:29 PM,09:38 AM,06:00 AM,05:57 PM,6,6,9,6,24,45,86,0.0,1016,13,10,334,15,birmingham
2010-09-27,14,7,0.0,4.3,3,74,06:58 PM,10:49 AM,06:01 AM,05:55 PM,10,10,11,10,16,99,95,1.6,1014,14,5,183,10,birmingham
2010-09-28,16,11,0.0,4.3,3,67,07:37 PM,11:58 AM,06:03 AM,05:52 PM,12,13,13,13,13,88,92,0.2,1016,16,4,123,8,birmingham
2010-09-29,15,10,0.0,4.3,3,60,08:26 PM,01:00 PM,06:05 AM,05:50 PM,13,12,13,12,21,97,96,4.9,1014,15,6,201,13,birmingham
2010-09-30,15,7,0.0,7.2,3,53,09:30 PM,01:52 PM,06:06 AM,05:48 PM,9,10,11,10,18,73,89,0.4,1013,15,6,221,11,birmingham
2010-10-01,14,11,0.0,4.3,3,47,10:45 PM,02:33 PM,06:08 AM,05:45 PM,12,10,12,10,28,100,98,8.5,1000,14,5,184,17,birmingham
2010-10-02,14,7,0.0,7.2,3,40,No moonrise,03:06 PM,06:10 AM,05:43 PM,9,9,11,9,17,74,91,2.0,1002,14,6,183,10,birmingham
2010-10-03,14,10,0.0,4.2,3,33,12:07 AM,03:32 PM,06:11 AM,05:41 PM,12,11,12,11,21,94,98,20.3,994,14,3,198,13,birmingham
2010-10-04,17,7,0.0,8.7,3,26,01:34 AM,03:53 PM,06:13 AM,05:38 PM,9,11,11,11,15,49,88,0.0,999,17,6,210,8,birmingham
2010-10-05,16,11,0.0,8.7,3,20,03:01 AM,04:12 PM,06:15 AM,05:36 PM,11,12,13,12,25,54,89,0.4,998,16,8,191,16,birmingham
2010-10-06,15,10,0.0,8.7,3,13,04:29 AM,04:30 PM,06:17 AM,05:34 PM,10,10,12,10,23,50,88,3.4,1004,15,10,200,15,birmingham
2010-10-07,16,9,0.0,8.7,3,6,05:58 AM,04:50 PM,06:18 AM,05:31 PM,9,10,12,10,22,48,87,0.0,1016,16,6,150,13,birmingham
2010-10-08,19,12,0.0,8.7,4,1,07:27 AM,05:13 PM,06:20 AM,05:29 PM,13,14,15,14,23,64,92,0.6,1016,19,9,100,14,birmingham
2010-10-09,16,11,0.0,5.7,3,8,08:55 AM,05:41 PM,06:22 AM,05:27 PM,11,12,13,12,23,70,91,0.3,1016,16,10,70,16,birmingham
2010-10-10,17,10,0.0,8.7,3,14,10:18 AM,06:16 PM,06:24 AM,05:25 PM,11,11,13,11,21,37,87,0.2,1015,17,10,54,14,birmingham
2010-10-11,15,7,0.0,8.7,3,21,11:32 AM,07:02 PM,06:25 AM,05:22 PM,8,8,10,8,24,29,88,0.0,1020,15,10,37,14,birmingham
2010-10-12,14,6,0.0,8.7,3,28,12:32 PM,07:58 PM,06:27 AM,05:20 PM,7,8,9,8,10,31,88,0.1,1022,14,7,37,7,birmingham
2010-10-13,13,3,0.0,8.7,2,35,01:19 PM,09:02 PM,06:29 AM,05:18 PM,5,6,7,6,11,40,87,0.0,1022,13,5,82,7,birmingham
2010-10-14,11,4,0.0,5.6,2,41,01:54 PM,10:11 PM,06:31 AM,05:15 PM,5,6,7,6,10,64,89,0.2,1022,11,6,109,6,birmingham
2010-10-15,12,6,0.0,5.6,2,48,02:20 PM,11:21 PM,06:32 AM,05:13 PM,7,7,9,7,19,72,90,0.2,1019,12,7,237,11,birmingham
2010-10-16,12,5,0.0,7.1,2,55,02:41 PM,No moonset,06:34 AM,05:11 PM,6,5,7,5,20,41,89,0.5,1022,12,9,192,12,birmingham
2010-10-17,13,2,0.0,8.7,2,62,02:58 PM,12:30 AM,06:36 AM,05:09 PM,4,6,7,6,13,22,83,0.0,1026,13,6,189,7,birmingham
2010-10-18,13,6,0.0,5.6,3,68,03:13 PM,01:40 AM,06:38 AM,05:07 PM,8,7,10,7,27,76,89,0.2,1019,13,9,256,16,birmingham
2010-10-19,11,4,0.0,5.6,2,75,03:27 PM,02:47 AM,06:40 AM,05:04 PM,6,5,7,5,28,41,89,1.4,1011,11,10,297,17,birmingham
2010-10-20,7,1,0.0,8.7,2,82,03:41 PM,03:55 AM,06:41 AM,05:02 PM,0,0,4,0,24,6,79,0.0,1020,7,10,313,14,birmingham
2010-10-21,11,1,0.0,7.1,2,89,03:56 PM,05:04 AM,06:43 AM,05:00 PM,3,2,5,2,28,28,87,0.0,1021,11,9,249,15,birmingham
2010-10-22,12,5,0.0,5.4,2,96,04:13 PM,06:14 AM,06:45 AM,04:58 PM,6,5,8,5,28,54,88,0.3,1016,12,10,225,16,birmingham
2010-10-23,11,4,0.0,7.1,2,98,04:34 PM,07:26 AM,06:47 AM,04:56 PM,6,5,8,5,26,68,92,5.9,1003,11,9,275,16,birmingham
2010-10-24,9,2,0.0,8.7,2,91,05:02 PM,08:38 AM,06:49 AM,04:54 PM,3,2,5,2,22,50,90,1.1,1017,9,5,298,12,birmingham
2010-10-25,8,0,0.0,8.7,1,84,05:38 PM,09:49 AM,06:50 AM,04:52 PM,1,2,4,2,16,11,82,0.1,1028,8,7,269,9,birmingham
2010-10-26,12,2,0.0,3.7,2,77,06:24 PM,10:53 AM,06:52 AM,04:50 PM,7,4,7,4,35,91,96,4.7,1019,12,8,197,20,birmingham
2010-10-27,14,9,0.0,8.7,3,71,07:25 PM,11:48 AM,06:54 AM,04:48 PM,10,9,12,9,32,58,91,0.7,1013,14,9,219,19,birmingham
2010-10-28,13,9,0.0,3.7,3,64,08:35 PM,12:32 PM,06:56 AM,04:46 PM,10,9,11,9,33,87,91,0.3,1012,13,10,215,20,birmingham
2010-10-29,14,10,0.0,5.4,3,57,09:54 PM,01:07 PM,06:58 AM,04:44 PM,10,9,11,9,35,93,91,0.1,997,14,10,184,23,birmingham
2010-10-30,13,7,0.0,8.7,2,50,11:16 PM,01:34 PM,07:00 AM,04:42 PM,7,6,9,6,28,42,90,0.2,995,13,10,185,17,birmingham
2010-10-31,12,7,0.0,3.5,2,43,No moonrise,01:56 PM,07:02 AM,04:40 PM,8,7,9,7,17,95,95,2.5,1001,12,5,108,10,birmingham
2010-11-01,12,6,0.0,7.0,2,37,12:39 AM,02:15 PM,07:03 AM,04:38 PM,8,7,9,7,19,74,94,0.0,1013,12,5,259,11,birmingham
2010-11-02,13,9,0.0,3.5,3,30,02:03 AM,02:33 PM,07:05 AM,04:36 PM,10,8,11,8,37,80,92,1.2,1006,13,7,219,23,birmingham
2010-11-03,13,8,0.0,5.2,3,23,03:29 AM,02:52 PM,07:07 AM,04:34 PM,10,9,11,9,28,75,92,0.9,1009,13,8,240,17,birmingham
2010-11-04,15,12,0.0,3.5,3,16,04:55 AM,03:13 PM,07:09 AM,04:32 PM,13,11,13,11,43,94,95,3.6,1013,15,5,218,27,birmingham
2010-11-05,13,8,0.0,5.2,3,10,06:22 AM,03:38 PM,07:11 AM,04:30 PM,10,10,11,10,25,81,92,4.4,1017,13,9,254,15,birmingham
2010-11-06,10,4,0.0,8.7,2,3,07:48 AM,04:09 PM,07:13 AM,04:29 PM,5,5,7,5,13,42,89,0.4,1016,10,9,294,8,birmingham
2010-11-07,7,2,0.0,8.7,2,4,09:07 AM,04:50 PM,07:15 AM,04:27 PM,3,1,4,1,17,50,92,0.7,1008,7,9,64,10,birmingham
2010-11-08,3,1,0.0,3.4,1,11,10:15 AM,05:43 PM,07:16 AM,04:25 PM,2,-3,2,-3,31,100,99,14.4,972,3,9,119,18,birmingham
2010-11-09,7,3,0.0,5.2,2,17,11:10 AM,06:45 PM,07:18 AM,04:24 PM,4,0,5,0,32,74,94,0.6,979,7,9,80,21,birmingham
2010-11-10,5,-1,0.0,8.7,2,24,11:50 AM,07:54 PM,07:20 AM,04:22 PM,-0,-2,3,-2,28,20,83,0.0,998,5,10,309,17,birmingham
2010-11-11,10,1,0.0,6.9,2,31,12:20 PM,09:05 PM,07:22 AM,04:20 PM,5,2,7,2,48,51,92,1.5,986,10,10,208,28,birmingham
2010-11-12,10,6,0.0,8.7,3,38,12:43 PM,10:16 PM,07:24 AM,04:19 PM,6,4,8,4,41,40,87,0.1,989,10,10,244,24,birmingham
2010-11-13,9,5,0.0,8.7,3,45,01:02 PM,11:26 PM,07:26 AM,04:17 PM,5,3,6,3,26,28,90,0.1,992,9,10,216,15,birmingham
2010-11-14,7,3,0.0,3.3,2,51,01:18 PM,No moonset,07:27 AM,04:16 PM,4,3,5,3,15,65,92,0.1,995,7,6,257,8,birmingham
2010-11-15,8,1,0.0,8.7,2,58,01:32 PM,12:34 AM,07:29 AM,04:14 PM,3,2,4,2,15,7,91,0.0,1012,8,5,226,8,birmingham
2010-11-16,7,0,0.0,8.7,1,65,01:46 PM,01:42 AM,07:31 AM,04:13 PM,2,1,3,1,21,58,94,0.0,1018,7,6,191,11,birmingham
2010-11-17,5,3,0.0,3.3,1,72,02:01 PM,02:50 AM,07:33 AM,04:12 PM,4,-1,4,-1,40,95,99,6.7,1005,5,10,122,24,birmingham
2010-11-18,8,3,0.0,3.3,2,78,02:17 PM,03:59 AM,07:34 AM,04:10 PM,5,2,6,2,25,96,98,1.3,1003,8,6,144,16,birmingham
2010-11-19,8,3,0.0,6.9,2,85,02:37 PM,05:11 AM,07:36 AM,04:09 PM,5,3,5,3,14,85,96,0.1,1010,8,2,171,7,birmingham
2010-11-20,6,2,0.0,5.1,1,92,03:03 PM,06:23 AM,07:38 AM,04:08 PM,4,2,4,2,16,90,96,0.1,1014,6,3,56,10,birmingham
2010-11-21,5,2,0.0,3.3,1,99,03:36 PM,07:35 AM,07:40 AM,04:07 PM,3,0,4,0,21,92,95,0.5,1014,5,9,59,14,birmingham
